"title","release_year","runtime_minutes","rating","box_office","director_id","country_id"
"Star Wars: Episode I - The Phantom Menace","2099","136",,"924317558",,
"Tel chi el telùn","2099","120",,"0",,
"Following","2099","69",,"48482",,
"Idle Hands","2099","92",,"4152230",,
"Entrapment","2099","112",,"212404400",,
"Pushing Tin","2099","124",,"8408835",,
"Election","2099","103",,"14902041",,
"Life","2099","108",,"73500000",,
"The Thirteenth Floor","2099","101",,"18564088",,
"The Mummy","2099","124",,"415885488",,
"All About My Mother","2099","101",,"67956089",,
"Romance","2099","99",,"3885642",,
"eXistenZ","2099","97",,"2856712",,
"Never Been Kissed","2099","107",,"84565230",,
"Go","2099","98",,"28451622",,
"The Matrix","2099","136",,"463517383",,
"10 Things I Hate About You","2099","97",,"53478166",,
"EDtv","2099","123",,"35242897",,
"True Crime","2099","127",,"16700000",,
"Arlington Road","2099","117",,"41100000",,
"From Dusk Till Dawn 2: Texas Blood Money","2099","88",,"6374",,
"Ravenous","2099","101",,"2062405",,
"The Deep End of the Ocean","2099","106",,"28121100",,
"Baby Geniuses","2099","97",,"36450736",,
"Wishmaster 2: Evil Never Dies","2099","96",,"0",,
"The Corruptor","2099","110",,"15156200",,
"The Rage: Carrie 2","2099","104",,"17762705",,
"Forces of Nature","2099","105",,"93888180",,
"Wing Commander","2099","100",,"11578022",,
"Analyze This","2099","103",,"176885658",,
"Cruel Intentions","2099","98",,"76347426",,
"Alice in Wonderland","2099","133",,"0",,
"8MM","2099","123",,"96618699",,
"Message in a Bottle","2099","131",,"118880016",,
"October Sky","2099","108",,"34698685",,
"Office Space","2099","90",,"12800000",,
"Blast from the Past","2099","112",,"40263020",,
"Gorgeous","2099","119",,"0",,
"My Favorite Martian","2099","94",,"36850101",,
"Payback","2099","100",,"161626121",,
"Asterix & Obelix Take on Caesar","2099","109",,"101644060",,
"Jawbreaker","2099","87",,"3100000",,
"She's All That","2099","95",,"103166989",,
"Ring 2","2099","95",,"31365000",,
"The Boondock Saints","2099","108",,"38256",,
"Varsity Blues","2099","106",,"0",,
"Virus","2099","100",,"30700000",,
"Patch Adams","2098","115",,"202292902",,
"Mighty Joe Young","2098","114",,"0",,
"Stepmom","2098","125",,"159710793",,
"A Civil Action","2098","115",,"56709981",,
"The Faculty","2098","104",,"40283321",,
"Addams Family Reunion","2098","91",,"0",,
"The Thin Red Line","2098","171",,"98126565",,
"Lucky and Zorba","2098","75",,"0",,
"Paparazzi","2098","100",,"0",,
"That's Life","2098","108",,"0",,
"You've Got Mail","2098","119",,"250800000",,
"The Prince of Egypt","2098","99",,"218613188",,
"Rushmore","2098","93",,"17096053",,
"A Simple Plan","2098","121",,"16316273",,
"Shakespeare in Love","2098","123",,"289300000",,
"Star Trek: Insurrection","2098","102",,"112587658",,
"Kirikou and the Sorceress","2098","71",,"0",,
"Psycho","2098","104",,"37100000",,
"Legionnaire","2098","98",,"0",,
"The Land Before Time VI: The Secret of Saurus Rock","2098","77",,"0",,
"A Bug's Life","2098","95",,"363258859",,
"Babe: Pig in the City","2098","96",,"69100000",,
"The Rugrats Movie","2098","79",,"100491683",,
"Waking Ned","2098","91",,"43515982",,
"Enemy of the State","2098","132",,"250649836",,
"Jack Frost","2098","101",,"34562925",,
"I'll Be Home for Christmas","2098","86",,"0",,
"The Red Violin","2098","130",,"9495408",,
"I Still Know What You Did Last Summer","2098","100",,"84002112",,
"Meet Joe Black","2098","178",,"142940100",,
"Halloweentown","2098","84",,"0",,
"The Waterboy","2098","90",,"185991646",,
"The Siege","2098","116",,"116700000",,
"Vampires","2098","108",,"20308772",,
"The Legend of 1900","2098","170",,"21057208",,
"The Lion King II: Simba's Pride","2098","81",,"0",,
"Show Me Love","2098","89",,"0",,
"Apt Pupil","2098","107",,"8863193",,
"Soldier","2098","99",,"14594226",,
"Radiofreccia","2098","112",,"0",,
"Kuch Kuch Hota Hai","2098","185",,"25690000",,
"Practical Magic","2098","104",,"46733235",,
"Bride of Chucky","2098","89",,"50671850",,
"Happiness","2098","140",,"2800000",,
"Holy Man","2098","114",,"12069719",,
"What Dreams May Come","2098","113",,"71485043",,
"Antz","2098","83",,"171757863",,
"A Night at the Roxbury","2098","82",,"30331165",,
"Urban Legend","2098","100",,"72527595",,
"Thursday","2098","87",,"3121",,
"Ronin","2098","122",,"70692101",,
"SLC Punk","2098","97",,"299200",,
"Scooby-Doo on Zombie Island","2098","77",,"0",,
"Rush Hour","2098","97",,"244721064",,
"Pleasantville","2098","124",,"49800000",,
"Train of Life","2098","103",,"3311162",,
"Elizabeth","2098","124",,"82150642",,
"Gods and Monsters","2098","105",,"6451628",,
"Rounders","2098","121",,"22900000",,
"Very Bad Things","2098","100",,"9898412",,
"Casper Meets Wendy","2098","90",,"0",,
"Celebrity","2098","113",,"5078660",,
"Knock Off","2098","91",,"44000000",,
"Lovers of the Arctic Circle","2098","112",,"0",,
"54","2098","93",,"16757163",,
"Velvet Goldmine","2098","123",,"4300000",,
"Lock, Stock and Two Smoking Barrels","2098","105",,"28356188",,
"Blade","2098","121",,"131183530",,
"Run Lola Run","2098","81",,"7660911",,
"The Avengers","2098","89",,"48600000",,
"Return to Paradise","2098","109",,"0",,
"Snake Eyes","2098","98",,"103900000",,
"Halloween H20: 20 Years Later","2098","86",,"75041738",,
"Pocahontas II: Journey to a New World","2098","72",,"0",,
"EverAfter","2098","121",,"98005666",,
"The Negotiator","2098","140",,"44547681",,
"BASEketball","2098","103",,"7027290",,
"The Parent Trap","2098","128",,"92108518",,
"Disturbing Behavior","2098","84",,"17514980",,
"Saving Private Ryan","2098","169",,"481840909",,
"Wrongfully Accused","2098","87",,"9623329",,
"Pokémon: The First Movie","2098","85",,"163644940",,
"The Mask of Zorro","2098","136",,"250288523",,
"There's Something About Mary","2098","120",,"369900000",,
"Cube","2098","90",,"8969065",,
"Small Soldiers","2098","110",,"54682547",,
"The Patriot","2098","90",,"0",,
"Lethal Weapon 4","2098","127",,"285444603",,
"Pi","2098","84",,"3221152",,
"Orgazmo","2098","94",,"602302",,
"Armageddon","2098","151",,"553799566",,
"American History X","2098","119",,"23900000",,
"Doctor Dolittle","2098","85",,"294500000",,
"Out of Sight","2098","123",,"77745966",,
"Croupier","2098","94",,"0",,
"The X-Files","2098","121",,"189198313",,
"The Celebration","2098","105",,"0",,
"Mulan","2098","88",,"304320254",,
"Can't Hardly Wait","2098","100",,"25605015",,
"Dirty Work","2098","82",,"0",,
"Six Days Seven Nights","2098","102",,"164839294",,
"A Perfect Murder","2098","107",,"128038368",,
"The Truman Show","2098","103",,"264118712",,
"The Mighty","2098","100",,"2652246",,
"Black Cat, White Cat","2098","127",,"0",,
"Hope Floats","2098","114",,"81471882",,
"Fear and Loathing in Las Vegas","2098","118",,"10700000",,
"Godzilla","2098","138",,"379014294",,
"I Stand Alone","2098","89",,"0",,
"Quest for Camelot","2098","86",,"38210798",,
"Bulworth","2098","108",,"29202884",,
"Deep Impact","2098","121",,"349464664",,
"Black Dog","2098","88",,"12951088",,
"He Got Game","2098","136",,"21567853",,
"Les Misérables","2098","134",,"14096321",,
"The Idiots","2098","114",,"7200",,
"The Big Hit","2098","91",,"27007143",,
"Sliding Doors","2098","99",,"58809149",,
"Paulie","2098","91",,"0",,
"The Object of My Affection","2098","111",,"46900000",,
"The Dinner Game","2098","80",,"78599508",,
"Species II","2098","93",,"19200000",,
"City of Angels","2098","114",,"198685114",,
"Taxi","2098","86",,"44218015",,
"Mercury Rising","2098","111",,"93100000",,
"Lost in Space","2098","130",,"136159423",,
"Central Station","2098","110",,"5596708",,
"Primary Colors","2098","143",,"52090187",,
"Wild Things","2098","108",,"67200000",,
"Torrente, the Dumb Arm of the Law","2098","97",,"0",,
"The Man in the Iron Mask","2098","132",,"183000000",,
"Hush","2098","95",,"13583690",,
"U.S. Marshals","2098","131",,"102367405",,
"The Big Lebowski","2098","117",,"47010480",,
"Perfect Blue","2098","82",,"112536",,
"Dark City","2098","100",,"27200000",,
"Senseless","2098","93",,"13035599",,
"Dangerous Beauty","2098","111",,"4553271",,
"Belle's Magical World","2098","69",,"0",,
"The Wedding Singer","2098","97",,"123306987",,
"Sphere","2098","134",,"37020277",,
"Batman & Mr. Freeze: SubZero","2098","67",,"0",,
"The Visitors II: The Corridors of Time","2098","118",,"66000000",,
"The Replacement Killers","2098","87",,"19200000",,
"Blues Brothers 2000","2098","123",,"14051384",,
"The Horse Whisperer","2098","169",,"186883563",,
"Gia","2098","120",,"0",,
"Ring","2098","96",,"19400000",,
"Desperate Measures","2098","100",,"13800000",,
"Deep Rising","2098","106",,"11203026",,
"Great Expectations","2098","111",,"55494066",,
"Phantoms","2098","96",,"5624282",,
"Buffalo '66","2098","110",,"2375097",,
"Who Am I?","2098","120",,"0",,
"Hard Rain","2098","97",,"19900000",,
"Half Baked","2098","82",,"17460020",,
"Fallen","2098","124",,"25232289",,
"The Boxer","2097","114",,"16534578",,
"Affliction","2097","114",,"6330054",,
"Three Men and a Leg","2097","98",,"0",,
"Cure","2097","112",,"99000",,
"The Postman","2097","177",,"17626234",,
"Kundun","2097","134",,"5684789",,
"Mr. Magoo","2097","87",,"75000000",,
"Wag the Dog","2097","97",,"64256513",,
"Jackie Brown","2097","154",,"74727492",,
"Life Is Beautiful","2097","116",,"230098753",,
"MouseHunt","2097","98",,"122417389",,
"As Good as It Gets","2097","139",,"314178011",,
"Open Your Eyes","2097","117",,"370720",,
"Spice World","2097","93",,"100000000",,
"Brother","2097","96",,"0",,
"Home Alone 3","2097","102",,"79082515",,
"Scream 2","2097","120",,"172363301",,
"Deconstructing Harry","2097","96",,"10686841",,
"Tomorrow Never Dies","2097","119",,"333011068",,
"Amistad","2097","155",,"44229441",,
"The Borrowers","2097","87",,"22619699",,
"Good Will Hunting","2097","127",,"225900000",,
"The Spanish Prisoner","2097","110",,"13835130",,
"Flubber","2097","93",,"178000000",,
"Geri's Game","2097","4",,"0",,
"Midnight in the Garden of Good and Evil","2097","155",,"25100000",,
"Anastasia","2097","94",,"139804348",,
"The Rainmaker","2097","135",,"45916769",,
"Titanic","2097","194",,"2264162353",,
"The Man Who Knew Too Little","2097","94",,"13801755",,
"The Jackal","2097","124",,"159300000",,
"Alien Resurrection","2097","109",,"162000000",,
"Beauty and the Beast: The Enchanted Christmas","2097","72",,"0",,
"Mortal Kombat: Annihilation","2097","95",,"51376861",,
"Mad City","2097","114",,"10500000",,
"Starship Troopers","2097","129",,"121214377",,
"Red Corner","2097","122",,"22420000",,
"Fireworks","2097","103",,"0",,
"A Life Less Ordinary","2097","103",,"14633270",,
"Gummo","2097","89",,"116799",,
"I Know What You Did Last Summer","2097","102",,"125586134",,
"The Devil's Advocate","2097","144",,"153000000",,
"The Bet","2097","100",,"0",,
"Boogie Nights","2097","156",,"43101594",,
"Live Flesh","2097","103",,"1535558",,
"U Turn","2097","125",,"6682098",,
"Kiss the Girls","2097","115",,"60527873",,
"Taste of Cherry","2097","99",,"0",,
"The Ice Storm","2097","112",,"8038061",,
"Lolita","2097","137",,"1100000",,
"The Peacemaker","2097","124",,"110463140",,
"The Sweet Hereafter","2097","112",,"7951247",,
"Wishmaster","2097","90",,"15738769",,
"L.A. Confidential","2097","138",,"126216940",,
"Ovosodo","2097","100",,"0",,
"The Land Before Time V: The Mysterious Island","2097","74",,"0",,
"The Game","2097","129",,"109423648",,
"Seven Years in Tibet","2097","136",,"131457682",,
"In & Out","2097","90",,"63900000",,
"Casper: A Spirited Beginning","2097","90",,"0",,
"Gattaca","2097","107",,"12532777",,
"Suicide Kings","2097","106",,"0",,
"The Edge","2097","117",,"43300000",,
"Fire Down Below","2097","104",,"16228448",,
"Ghosts","2097","39",,"0",,
"Wilde","2097","118",,"2158775",,
"Excess Baggage","2097","101",,"0",,
"Funny Games","2097","109",,"0",,
"Money Talks","2097","97",,"48407611",,
"Mimic","2097","105",,"25480490",,
"G.I. Jane","2097","125",,"48169156",,
"12 Angry Men","2097","117",,"2000000",,
"Steel","2097","97",,"1686429",,
"Event Horizon","2097","95",,"26700000",,
"Cop Land","2097","104",,"44862187",,
"The Full Monty","2097","91",,"257850122",,
"Conspiracy Theory","2097","135",,"137000000",,
"Free Willy 3: The Rescue","2097","86",,"3446539",,
"Pooh's Grand Adventure: The Search for Christopher Robin","2097","76",,"0",,
"Children of Heaven","2097","88",,"925402",,
"Air Bud","2097","98",,"23144499",,
"Picture Perfect","2097","105",,"44300000",,
"Spawn","2097","96",,"87840042",,
"One Eight Seven","2097","119",,"5716080",,
"Good Burger","2097","95",,"23712993",,
"Air Force One","2097","124",,"315200000",,
"Neon Genesis Evangelion: The End of Evangelion","2097","87",,"20563523",,
"Nothing to Lose","2097","97",,"44480039",,
"Snow White: A Tale of Terror","2097","100",,"0",,
"George of the Jungle","2097","92",,"174463257",,
"Princess Mononoke","2097","134",,"176506186",,
"Contact","2097","150",,"171120329",,
"Bean","2097","89",,"251212670",,
"Men in Black","2097","98",,"589390539",,
"Face/Off","2097","139",,"245700000",,
"Batman & Robin","2097","125",,"238207122",,
"The Swan Princess: Escape from Castle Mountain","2097","71",,"273644",,
"My Best Friend's Wedding","2097","105",,"299288605",,
"Dobermann","2097","103",,"0",,
"Hercules","2097","93",,"252712101",,
"Speed 2: Cruise Control","2097","125",,"164508066",,
"Con Air","2097","116",,"224012234",,
"Happy Together","2097","96",,"5000000",,
"An American Werewolf in Paris","2097","98",,"26570463",,
"Addicted to Love","2097","100",,"34673095",,
"The Lost World: Jurassic Park","2097","129",,"618638999",,
"Fathers' Day","2097","99",,"36000000",,
"Breakdown","2097","93",,"50159144",,
"Austin Powers: International Man of Mystery","2097","89",,"67711748",,
"The Fifth Element","2097","126",,"263920180",,
"Volcano","2097","104",,"122823468",,
"Romy and Michele's High School Reunion","2097","92",,"29235353",,
"Murder at 1600","2097","107",,"25804707",,
"Grosse Pointe Blank","2097","107",,"31100000",,
"Anaconda","2097","89",,"136885767",,
"Double Team","2097","93",,"48138337",,
"Chasing Amy","2097","114",,"12021272",,
"The Saint","2097","116",,"118100000",,
"Would I Lie to You?","2097","100",,"29456000",,
"Turbo: A Power Rangers Movie","2097","99",,"9615840",,
"Dragon Ball GT: A Hero's Legacy","2097","45",,"0",,
"Selena","2097","127",,"60000000",,
"Liar Liar","2097","86",,"302710615",,
"Honey, We Shrunk Ourselves","2097","74",,"0",,
"Neon Genesis Evangelion: Death and Rebirth","2097","101",,"15877",,
"Insomnia","2097","96",,"227569",,
"The Devil's Own","2097","107",,"140807547",,
"Private Parts","2097","109",,"41200000",,
"Jungle 2 Jungle","2097","105",,"59927618",,
"Donnie Brasco","2097","127",,"124909762",,
"Knockin' on Heaven's Door","2097","88",,"0",,
"Fools Rush In","2097","109",,"42000000",,
"Absolute Power","2097","121",,"50100000",,
"Vegas Vacation","2097","93",,"36400360",,
"The Beautician and the Beast","2097","105",,"11486880",,
"Dante's Peak","2097","108",,"178127760",,
"Mr. Nice Guy","2097","95",,"18800000",,
"Nightwatch","2097","102",,"1179002",,
"Didier","2097","104",,"0",,
"Nirvana","2097","113",,"0",,
"Fierce Creatures","2097","93",,"9381260",,
"Beverly Hills Ninja","2097","88",,"31480022",,
"Metro","2097","117",,"31987563",,
"Lost Highway","2097","134",,"3836866",,
"The Relic","2097","110",,"33956608",,
"Turbulence","2097","100",,"11466088",,
"Doodlebug","2097","3",,"0",,
"Hamlet","2096","242",,"4700000",,
"Michael","2096","105",,"119700000",,
"The People vs. Larry Flynt","2096","130",,"20300385",,
"Fantozzi The Return","2096","97",,"0",,
"The Cyclone","2096","89",,"0",,
"One Fine Day","2096","108",,"97529550",,
"Scream","2096","112",,"173046663",,
"Beavis and Butt-Head Do America","2096","81",,"63118386",,
"Marvin's Room","2096","98",,"12803305",,
"Evita","2096","135",,"141047179",,
"A Walk in Time","2096","94",,"0",,
"Jerry Maguire","2096","139",,"273600000",,
"Mars Attacks!","2096","106",,"101371017",,
"Daylight","2096","115",,"159212469",,
"Everyone Says I Love You","2096","101",,"9759200",,
"The Bandit","2096","128",,"0",,
"The Crucible","2096","123",,"7343114",,
"Bernie","2096","87",,"0",,
"101 Dalmatians","2096","103",,"320689294",,
"Star Trek: First Contact","2096","111",,"146027888",,
"Jingle All the Way","2096","89",,"129800000",,
"The Mirror Has Two Faces","2096","126",,"41083864",,
"Space Jam","2096","87",,"250200000",,
"The English Patient","2096","162",,"231976425",,
"Ransom","2096","121",,"309492681",,
"Black Mask","2096","99",,"12504461",,
"Set It Off","2096","123",,"41590886",,
"Bad Moon","2096","80",,"1100000",,
"The Land Before Time IV: Journey Through the Mists","2096","74",,"0",,
"Brassed Off","2096","107",,"2576197",,
"Romeo + Juliet","2096","120",,"147298761",,
"Thinner","2096","92",,"15315484",,
"Michael Collins","2096","132",,"16900000",,
"Swingers","2096","96",,"4505922",,
"Sleepers","2096","147",,"165600000",,
"The Long Kiss Goodnight","2096","121",,"89456761",,
"The Ghost and the Darkness","2096","109",,"38619405",,
"The Chamber","2096","113",,"22540359",,
"Jaguar","2096","100",,"0",,
"D3: The Mighty Ducks","2096","104",,"22955097",,
"The Glimmer Man","2096","92",,"20350000",,
"That Thing You Do!","2096","108",,"34585416",,
"Extreme Measures","2096","118",,"17380126",,
"Last Man Standing","2096","101",,"47267001",,
"The First Wives Club","2096","102",,"116400000",,
"La Belle Verte","2096","99",,"0",,
"Fly Away Home","2096","107",,"25143818",,
"Maximum Risk","2096","100",,"51702483",,
"Bound","2096","105",,"7011317",,
"2 Days in the Valley","2096","104",,"11132156",,
"Family Resemblances","2096","110",,"0",,
"Bulletproof","2096","84",,"22611954",,
"Sling Blade","2096","135",,"34100000",,
"Pusher","2096","110",,"0",,
"The Crow: City of Angels","2096","84",,"25317287",,
"She's the One","2096","96",,"9500000",,
"Freeway","2096","105",,"295493",,
"The Island of Dr. Moreau","2096","96",,"49627779",,
